doc_id,MLS,MLT,MLC,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T
https://doi.org/10.5006/1617,22.2,22.2,10.090909090909092,2.2,2.2,1.0,0.45454545454545453,1.0,0.2727272727272727,0.6,1.0,1.8181818181818181,4.0,2.8
https://doi.org/10.5006/1909,20.571428571428573,20.571428571428573,16.0,1.2857142857142858,1.2857142857142858,0.2857142857142857,0.0,0.0,0.6666666666666666,0.8571428571428571,1.0,2.6666666666666665,3.4285714285714284,1.4285714285714286
https://doi.org/10.5006/1643,25.25,25.25,14.428571428571429,1.75,1.75,0.5,0.21428571428571427,0.375,0.5,0.875,1.0,2.642857142857143,4.625,2.375
https://doi.org/10.5006/1757,25.166666666666668,25.166666666666668,10.066666666666666,2.5,2.5,0.8333333333333334,0.4,1.0,0.4,1.0,1.0,1.6,4.0,3.1666666666666665
https://doi.org/10.5006/1675,31.5,31.5,14.538461538461538,2.1666666666666665,2.1666666666666665,0.8333333333333334,0.6153846153846154,1.3333333333333333,0.15384615384615385,0.3333333333333333,1.0,2.5384615384615383,5.5,3.6666666666666665
https://doi.org/10.5006/1546,22.25,22.25,9.88888888888889,2.25,2.25,0.75,0.2222222222222222,0.5,0.1111111111111111,0.25,1.0,1.8888888888888888,4.25,2.75
https://doi.org/10.5006/1925,25.714285714285715,25.714285714285715,16.363636363636363,1.5714285714285714,1.5714285714285714,0.42857142857142855,0.45454545454545453,0.7142857142857143,0.9090909090909091,1.4285714285714286,1.0,3.1818181818181817,5.0,2.0
https://doi.org/10.5006/1524,40.0,40.0,17.142857142857142,2.3333333333333335,2.3333333333333335,1.0,0.2857142857142857,0.6666666666666666,1.1428571428571428,2.6666666666666665,1.0,3.142857142857143,7.333333333333333,2.6666666666666665
https://doi.org/10.5006/1887,34.666666666666664,34.666666666666664,14.857142857142858,2.3333333333333335,2.3333333333333335,1.0,0.8571428571428571,2.0,1.1428571428571428,2.6666666666666665,1.0,1.7142857142857142,4.0,3.3333333333333335
https://doi.org/10.5006/1694,22.0,22.0,10.266666666666667,2.142857142857143,2.142857142857143,0.8571428571428571,0.3333333333333333,0.7142857142857143,0.26666666666666666,0.5714285714285714,1.0,2.066666666666667,4.428571428571429,2.5714285714285716
https://doi.org/10.5006/1899,32.714285714285715,32.714285714285715,16.357142857142858,2.0,2.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.7857142857142857,1.5714285714285714,1.0,2.642857142857143,5.285714285714286,3.0
https://doi.org/10.5006/1543,34.4,34.4,15.636363636363637,2.2,2.2,0.8,0.45454545454545453,1.0,1.1818181818181819,2.6,1.0,2.3636363636363638,5.2,3.2
https://doi.org/10.5006/1494,29.0,29.0,8.7,3.3333333333333335,3.3333333333333335,0.6666666666666666,0.9,3.0,0.6,2.0,1.0,1.4,4.666666666666667,4.333333333333333
https://doi.org/10.5006/1813,22.2,22.2,9.25,2.4,2.4,0.6,0.4166666666666667,1.0,0.25,0.6,1.0,1.6666666666666667,4.0,2.8
https://doi.org/10.5006/1875,28.428571428571427,28.428571428571427,13.266666666666667,2.142857142857143,2.142857142857143,0.5714285714285714,0.4,0.8571428571428571,0.6,1.2857142857142858,1.0,1.8,3.857142857142857,3.0
https://doi.org/10.5006/1705,14.428571428571429,14.428571428571429,14.428571428571429,1.0,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,2.4285714285714284,2.4285714285714284,1.4285714285714286
https://doi.org/10.5006/1798,24.285714285714285,24.285714285714285,18.88888888888889,1.2857142857142858,1.2857142857142858,0.42857142857142855,0.5555555555555556,0.7142857142857143,0.2222222222222222,0.2857142857142857,1.0,3.111111111111111,4.0,2.0
https://doi.org/10.5006/1649,18.666666666666668,18.666666666666668,12.444444444444445,1.5,1.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.7777777777777778,1.1666666666666667,1.0,2.7777777777777777,4.166666666666667,2.0
https://doi.org/10.5006/1736,19.25,19.25,11.846153846153847,1.625,1.625,0.625,0.46153846153846156,0.75,0.23076923076923078,0.375,1.0,2.1538461538461537,3.5,2.5
https://doi.org/10.5006/1840,20.5,20.5,16.4,1.25,1.25,0.25,0.6,0.75,0.4,0.5,1.0,3.0,3.75,2.25
