doc_id,past_tense_ratio,present_tense_ratio,passive_ratio,stance_verb_ratio,mental_verb_ratio,modal_possibility_ratio,modal_prediction_ratio,relative_clause_ratio,communication_verb_ratio,suasive_verb_ratio,noun_modifier_ratio,abstract_noun_ratio,nominalization_ratio,human_noun_ratio,word_length
https://doi.org/10.5006/2210,0.006666666666666667,0.04,0.02666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05333333333333334,0.18,0.006666666666666667,5.473333333333334
https://doi.org/10.5006/2085,0.006191950464396285,0.04024767801857585,0.02476780185758514,0.0030959752321981426,0.006191950464396285,0.006191950464396285,0.0,0.02786377708978328,0.01238390092879257,0.0,0.09597523219814241,0.04024767801857585,0.1238390092879257,0.0,5.904024767801857
https://doi.org/10.5006/2257,0.009615384615384616,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.057692307692307696,0.028846153846153848,0.08653846153846154,0.009615384615384616,5.221153846153846
https://doi.org/10.5006/2000,0.01838235294117647,0.022058823529411766,0.025735294117647058,0.007352941176470588,0.007352941176470588,0.003676470588235294,0.0,0.0,0.007352941176470588,0.011029411764705883,0.07720588235294118,0.022058823529411766,0.0625,0.011029411764705883,4.922794117647059
https://doi.org/10.5006/2043,0.07058823529411765,0.0,0.03529411764705882,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.09411764705882353,0.029411764705882353,0.10588235294117647,0.0058823529411764705,5.105882352941176
https://doi.org/10.5006/1995,0.04819277108433735,0.0,0.024096385542168676,0.0,0.0,0.004016064257028112,0.0,0.004016064257028112,0.004016064257028112,0.0,0.07630522088353414,0.020080321285140562,0.10040160642570281,0.004016064257028112,5.538152610441767
https://doi.org/10.5006/2171,0.0,0.06976744186046512,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.011627906976744186,5.790697674418604
https://doi.org/10.5006/2089,0.0625,0.005208333333333333,0.046875,0.0,0.0,0.005208333333333333,0.0,0.0,0.015625,0.0,0.125,0.020833333333333332,0.13020833333333334,0.010416666666666666,5.75
https://doi.org/10.5006/1941,0.003115264797507788,0.059190031152647975,0.009345794392523364,0.012461059190031152,0.01557632398753894,0.003115264797507788,0.003115264797507788,0.003115264797507788,0.006230529595015576,0.003115264797507788,0.12149532710280374,0.024922118380062305,0.09657320872274143,0.003115264797507788,5.595015576323988
https://doi.org/10.5006/2192,0.04504504504504504,0.018018018018018018,0.02702702702702703,0.009009009009009009,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.0,0.07207207207207207,0.05405405405405406,0.13513513513513514,0.009009009009009009,4.81981981981982
https://doi.org/10.5006/2005,0.03529411764705882,0.011764705882352941,0.029411764705882353,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0058823529411764705,0.011764705882352941,0.08823529411764706,0.047058823529411764,0.16470588235294117,0.029411764705882353,5.929411764705883
https://doi.org/10.5006/2206,0.015060240963855422,0.05120481927710843,0.02710843373493976,0.009036144578313253,0.009036144578313253,0.0030120481927710845,0.0,0.0030120481927710845,0.009036144578313253,0.0030120481927710845,0.08433734939759036,0.018072289156626505,0.10240963855421686,0.0030120481927710845,5.52710843373494
https://doi.org/10.5006/2186,0.0213903743315508,0.0374331550802139,0.03208556149732621,0.0106951871657754,0.026737967914438502,0.0106951871657754,0.0,0.0106951871657754,0.016042780748663103,0.0053475935828877,0.0855614973262032,0.03208556149732621,0.058823529411764705,0.0053475935828877,5.25668449197861
https://doi.org/10.5006/2129,0.025210084033613446,0.03361344537815126,0.04201680672268908,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.0,0.008403361344537815,0.01680672268907563,0.0,0.07563025210084033,0.01680672268907563,0.15126050420168066,0.008403361344537815,5.151260504201681
https://doi.org/10.5006/2084,0.022388059701492536,0.026119402985074626,0.011194029850746268,0.011194029850746268,0.014925373134328358,0.007462686567164179,0.0,0.011194029850746268,0.0037313432835820895,0.0037313432835820895,0.11940298507462686,0.026119402985074626,0.07835820895522388,0.007462686567164179,5.152985074626866
https://doi.org/10.5006/2018,0.052083333333333336,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.041666666666666664,0.10416666666666667,0.010416666666666666,5.375
https://doi.org/10.5006/2162,0.0,0.0457516339869281,0.0196078431372549,0.0,0.0,0.006535947712418301,0.0,0.013071895424836602,0.006535947712418301,0.0,0.13725490196078433,0.0457516339869281,0.16339869281045752,0.013071895424836602,5.816993464052287
https://doi.org/10.5006/1803,0.020833333333333332,0.041666666666666664,0.03125,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.19791666666666666,0.0625,0.13541666666666666,0.010416666666666666,5.697916666666667
https://doi.org/10.5006/2050,0.0,0.05454545454545454,0.024242424242424242,0.01818181818181818,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.07272727272727272,0.030303030303030304,0.10303030303030303,0.012121212121212121,5.357575757575757
https://doi.org/10.5006/2118,0.09859154929577464,0.0,0.028169014084507043,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.07042253521126761,0.028169014084507043,0.1267605633802817,0.007042253521126761,6.154929577464789
https://doi.org/10.5006/2126,0.07462686567164178,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.007462686567164179,0.07462686567164178,0.029850746268656716,0.1791044776119403,0.007462686567164179,5.492537313432836
https://doi.org/10.5006/2101,0.05454545454545454,0.013636363636363636,0.02727272727272727,0.00909090909090909,0.004545454545454545,0.00909090909090909,0.004545454545454545,0.013636363636363636,0.01818181818181818,0.00909090909090909,0.05454545454545454,0.031818181818181815,0.1409090909090909,0.004545454545454545,5.245454545454545
https://doi.org/10.5006/2152,0.046153846153846156,0.015384615384615385,0.05384615384615385,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0,0.12307692307692308,0.0,0.05384615384615385,0.015384615384615385,4.6923076923076925
https://doi.org/10.5006/2037,0.05228758169934641,0.0196078431372549,0.013071895424836602,0.006535947712418301,0.0,0.006535947712418301,0.0,0.006535947712418301,0.0196078431372549,0.0,0.11764705882352941,0.0196078431372549,0.1111111111111111,0.0196078431372549,5.509803921568627
https://doi.org/10.5006/2053,0.05172413793103448,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.04310344827586207,0.12931034482758622,0.008620689655172414,5.120689655172414
https://doi.org/10.5006/2065,0.0,0.08571428571428572,0.024489795918367346,0.004081632653061225,0.00816326530612245,0.0,0.0,0.00816326530612245,0.012244897959183673,0.004081632653061225,0.12653061224489795,0.036734693877551024,0.20816326530612245,0.004081632653061225,5.648979591836735
https://doi.org/10.5006/2124,0.04048582995951417,0.020242914979757085,0.03643724696356275,0.004048582995951417,0.004048582995951417,0.0,0.0,0.008097165991902834,0.0,0.0,0.05263157894736842,0.020242914979757085,0.048582995951417005,0.004048582995951417,4.7408906882591095
https://doi.org/10.5006/2221,0.02553191489361702,0.0425531914893617,0.02553191489361702,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00425531914893617,0.09361702127659574,0.02127659574468085,0.14042553191489363,0.00425531914893617,5.506382978723404
https://doi.org/10.5006/0010-9312-72.4.451,0.018604651162790697,0.03906976744186046,0.021395348837209303,0.0,0.011162790697674419,0.0074418604651162795,0.0037209302325581397,0.011162790697674419,0.0065116279069767444,0.0018604651162790699,0.06604651162790698,0.011162790697674419,0.09116279069767441,0.009302325581395349,5.375813953488372
https://doi.org/10.5006/2081,0.04666666666666667,0.02,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.0,0.0,0.02,0.03333333333333333,0.0,0.07333333333333333,0.02666666666666667,0.12,0.013333333333333334,5.453333333333333
https://doi.org/10.5006/2166,0.052941176470588235,0.01764705882352941,0.029411764705882353,0.0,0.0058823529411764705,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.047058823529411764,0.03529411764705882,0.08235294117647059,0.011764705882352941,5.094117647058823
https://doi.org/10.5006/2156,0.0379746835443038,0.02531645569620253,0.03164556962025317,0.0,0.0,0.006329113924050633,0.0,0.0189873417721519,0.012658227848101266,0.0,0.12025316455696203,0.0759493670886076,0.2088607594936709,0.006329113924050633,6.5
https://doi.org/10.5006/1994,0.05138339920948617,0.011857707509881422,0.03557312252964427,0.003952569169960474,0.003952569169960474,0.003952569169960474,0.0,0.0,0.007905138339920948,0.0,0.10276679841897234,0.03162055335968379,0.05138339920948617,0.003952569169960474,4.699604743083004
https://doi.org/10.5006/2058,0.027472527472527472,0.005494505494505495,0.027472527472527472,0.005494505494505495,0.005494505494505495,0.02197802197802198,0.0,0.005494505494505495,0.01098901098901099,0.005494505494505495,0.08791208791208792,0.016483516483516484,0.12087912087912088,0.005494505494505495,5.252747252747253
https://doi.org/10.5006/2230,0.05102040816326531,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.01020408163265306,0.0,0.0,0.0,0.08163265306122448,0.05102040816326531,5.23469387755102
https://doi.org/10.5006/2070,0.0,0.03932584269662921,0.016853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11797752808988764,0.033707865168539325,0.16292134831460675,0.0056179775280898875,5.904494382022472
https://doi.org/10.1080/1478422x.2016.1142161,0.0364963503649635,0.051094890510948905,0.0364963503649635,0.0072992700729927005,0.0,0.0,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0,0.08759124087591241,0.0364963503649635,0.10218978102189781,0.021897810218978103,6.218978102189781
https://doi.org/10.1080/1478422x.2016.1175773,0.022900763358778626,0.04580152671755725,0.030534351145038167,0.0,0.007633587786259542,0.007633587786259542,0.0,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.04580152671755725,0.04580152671755725,0.15267175572519084,0.007633587786259542,5.061068702290076
https://doi.org/10.1080/1478422x.2015.1117267,0.05555555555555555,0.018518518518518517,0.027777777777777776,0.009259259259259259,0.0,0.009259259259259259,0.0,0.018518518518518517,0.009259259259259259,0.0,0.16666666666666666,0.018518518518518517,0.10185185185185185,0.009259259259259259,5.805555555555555
https://doi.org/10.1080/1478422x.2015.1131493,0.08163265306122448,0.0,0.04081632653061224,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.04081632653061224,0.01020408163265306,0.1326530612244898,0.030612244897959183,0.14285714285714285,0.02040816326530612,6.040816326530612
https://doi.org/10.1080/1478422x.2016.1141744,0.0,0.050505050505050504,0.010101010101010102,0.0,0.005050505050505051,0.010101010101010102,0.0,0.005050505050505051,0.005050505050505051,0.0,0.10606060606060606,0.015151515151515152,0.10606060606060606,0.010101010101010102,5.297979797979798
https://doi.org/10.1080/1478422x.2016.1234803,0.026143790849673203,0.05228758169934641,0.0392156862745098,0.0,0.006535947712418301,0.006535947712418301,0.0,0.013071895424836602,0.026143790849673203,0.0,0.1111111111111111,0.0784313725490196,0.0915032679738562,0.013071895424836602,5.660130718954249
