Dim1,Dim2,Dim3,Dim4,NCC,citations,cluster
-1.146619807312065,-0.92769325639376,0.8991799041514349,-0.2357789381494084,2.413237924865832,38,1
-0.6135225186255988,-2.507305035854204,1.19807964297551,-1.300010646372632,2.095706618962433,33,1
-1.0431858713448996,0.7026974474283966,0.4782962885652794,1.2053491326288073,2.032200357781753,32,0
-0.8446331399810089,-0.6765598368635597,-0.450201281321536,-0.3065605740440169,1.841681574239714,29,1
0.5375979057512824,-0.3236666568475523,0.3405897562447849,1.064705062710891,1.206618962432916,19,0
-0.6846768821751932,-0.3871454920089669,0.8710493159477906,1.316294678411415,1.206618962432916,19,0
-1.313861665400793,1.8157405758628435,-0.1858520541276086,-0.1820732285974081,0.5715563506261181,9,1
0.1110943791780622,0.877531900411894,0.6303655570726782,0.32226338664846,0.5715563506261181,9,0
2.194593823647025,2.119050721408536,0.3273095460207882,-0.3987351075439251,0.5080500894454383,8,0
-0.33235345617673,-1.5032773692932568,-0.745977077793571,-0.8825848177127912,0.3175313059033989,5,1
-0.4701765689859723,-0.5489253224011827,-0.3142415962845872,-1.2304351214428353,0.3175313059033989,5,1
0.9439579874395788,-0.5186252980886172,-0.8163783918793852,-0.6478679540582812,0.2540250447227191,4,1
0.04468572918093,1.7082348691674138,-0.5679905018050231,1.8964400501346148,1.9686940966010733,31,0
-0.3594723315674806,-1.2018267294350349,1.5674581276612207,-0.2549874271707779,1.9051878354203935,30,0
-0.3906865344679501,-0.9487451439041614,-0.1332124348322801,-1.0105426158487494,1.5241502683363148,24,1
1.1987158297529308,0.3578265737879708,-0.2786538151377703,0.3972504742039457,1.5241502683363148,24,0
0.7535656080504636,1.4980833375467106,-0.0531510286981192,-0.6191121584487903,1.3971377459749554,22,1
0.5207503523829452,-0.0184335601942059,-0.7649561413335652,0.2936440742602923,1.3971377459749554,22,1
-0.5968173876557059,0.6828967249084591,-0.9578967997899552,-0.309672273677803,1.0796064400715564,17,1
0.2392208043237405,1.8820124777378269,0.8810035643525221,2.072397234260592,1.0796064400715564,17,0
0.2904656864107439,-1.030835656138415,0.915514211742858,-0.6236505580608821,1.0796064400715564,17,1
-0.0616995550834405,-0.3025294907816833,0.8584738390208344,-0.6049200605950718,1.0161001788908766,16,1
0.7879172547331018,-0.0246279664787877,1.2015755374774006,0.8670443456576343,0.9525939177101967,15,0
-2.0943405350737363,-0.0037811721367022,0.1004266676156408,-1.4404328634056038,0.9525939177101967,15,1
1.216294855892087,2.1556677257566528,0.474014052231043,1.8498099402269863,0.889087656529517,14,0
-1.2739232327506935,0.7491755814255971,-0.4351575833933497,0.6887621484446094,1.0161001788908766,16,1
0.9019628142000862,1.2608357140459197,-0.7479815896809735,2.083548223714439,0.889087656529517,14,0
0.1568408571735567,1.8959973370280925,0.3211954607861728,-0.0554547755258355,0.7620751341681574,12,0
0.4917683776253397,1.2178403028325924,0.2089446986514532,-0.8915216936027699,0.6985688729874777,11,1
-1.6024265793294858,-1.4251520139954843,1.2793755463303882,0.2770434041473971,0.6350626118067979,10,0
-1.1557775038265028,0.2832162822773309,-0.7453273131694019,-1.3736430525658774,0.5080500894454383,8,1
0.5262469500672569,0.7778568256558405,-0.713720416389879,-0.1667135668678454,0.4445438282647585,7,1
0.7550716648970249,0.1683737349446613,-0.5720757509942718,0.8006343711828815,0.2540250447227191,4,0
-1.0049232046615473,0.1995269707038762,1.6830161829626704,0.8297000130499979,0.7620751341681574,12,0
-1.138179040793098,0.2374803563725901,0.6405287824668087,1.464246491645328,0.6985688729874777,11,0
-1.085156643470042,0.2252545149197213,-0.1434358003896063,0.0740636231325751,0.6350626118067979,10,1
-1.1783867206984395,0.7506016087269753,-0.2029110650837405,0.3868898791583308,0.6350626118067979,10,1
-0.2716841624176818,2.4086843027398785,0.3067327831047712,1.8433305961557052,0.5080500894454383,8,0
-1.370106130302846,1.1142499146691458,0.2797929229488033,1.955117841355565,0.4445438282647585,7,0
-0.384306579880145,1.1721130066622745,0.8615701527325961,-1.0422563331345962,0.4445438282647585,7,1
-0.462357028629135,0.4810136984629246,0.178067915068782,-0.8450716034743148,0.4445438282647585,7,1
0.867020601337855,1.6415950267469308,0.9308476733458586,0.5279305724914648,0.3810375670840787,6,0
-0.2986674225279802,1.815085737115552,1.1664427596971902,2.6650526612574743,0.3810375670840787,6,0
